customer_id,name,gender,age,city,signup_date,referral_source
CUST00350,Falguni Dixit,Female,51,Indore,2022-12-26,Google Ads
CUST00351,Neha Kari,Female,21,Kanpur,2020-12-05,Facebook
CUST00352,Wridesh Jani,Female,46,Pune,2022-11-13,Friend Referral
CUST00353,Gopal Mukhopadhyay,Male,52,Lucknow,2022-09-24,Facebook
CUST00354,Hemang Choudhury,Female,47,Ahmedabad,2024-11-21,Friend Referral
CUST00355,Siddharth Bava,Male,23,Indore,2020-10-03,Facebook
CUST00356,Harrison Chokshi,Female,23,Hyderabad,2022-12-05,Direct Visit
CUST00357,Girindra Ravi,Female,63,Thane,2024-08-16,Facebook
CUST00358,Falak Sarin,Male,50,Ludhiana,2023-09-11,Facebook
CUST00359,Gaurangi Narasimhan,Male,32,Kolkata,2024-09-13,Instagram
CUST00360,Kashish Kara,Male,18,Bhopal,2020-05-10,Direct Visit
CUST00361,Abha Desai,Female,22,Thane,2022-04-15,TV Ad
CUST00362,Tanish Mutti,Female,44,Ahmedabad,2023-03-12,Direct Visit
CUST00363,Madhav Ravel,Male,43,Kolkata,2022-07-01,Instagram
CUST00364,Ekaraj Majumdar,Male,25,Lucknow,2021-02-17,Facebook
CUST00365,Yashawini Narayan,Male,55,Lucknow,2023-03-08,Facebook
CUST00366,Rachita Bhagat,Male,35,Pune,2022-05-14,Email Campaign
CUST00367,Gagan Shankar,Male,38,Delhi,2024-02-04,Facebook
CUST00368,Ikshita Rana,Male,26,Mumbai,2020-06-01,Email Campaign
CUST00369,Warda Babu,Female,62,Chennai,2022-11-08,Direct Visit
CUST00370,Daksh Narasimhan,Female,39,Thane,2021-05-20,Direct Visit
CUST00371,Chatresh Dada,Female,49,Mumbai,2021-04-30,Newspaper Ad
CUST00372,Oscar Kota,Female,60,Nagpur,2020-08-16,Friend Referral
CUST00373,Dalaja Reddy,Female,27,Kanpur,2023-05-16,Google Ads
CUST00374,Max Sampath,Female,20,Kanpur,2022-09-20,Google Ads
CUST00375,Ojasvi Oak,Female,45,Ludhiana,2022-04-06,Friend Referral
CUST00376,Idika De,Male,54,Visakhapatnam,2022-02-15,Friend Referral
CUST00377,Rishi Jaggi,Female,62,Nashik,2020-12-28,Email Campaign
CUST00378,Laksh Gupta,Male,23,Jaipur,2020-01-01,Email Campaign
CUST00379,Osha Oak,Female,18,Bhopal,2021-12-16,Facebook
CUST00380,Rohan Dara,Female,24,Ahmedabad,2020-09-23,Instagram
CUST00381,Raghav De,Female,49,Pune,2021-01-31,TV Ad
CUST00382,Owen Ganesan,Female,45,Bhopal,2022-04-04,Friend Referral
CUST00383,Osha Ghose,Male,41,Pune,2023-03-19,Friend Referral
CUST00384,Tejas Narayanan,Male,33,Bengaluru,2021-02-19,Newspaper Ad
CUST00385,Zayan Kuruvilla,Male,42,Patna,2023-10-28,Facebook
CUST00386,Oscar Som,Male,57,Bhopal,2023-06-13,Friend Referral
CUST00387,Reyansh Gill,Female,39,Vadodara,2021-10-16,Direct Visit
CUST00388,Chatresh Prashad,Male,47,Ghaziabad,2023-09-09,Instagram
CUST00389,Madhavi Viswanathan,Male,47,Pimpri-Chinchwad,2022-10-17,Email Campaign
CUST00390,Balvan Rattan,Female,22,Vadodara,2022-06-18,Instagram
CUST00391,Samuel Baral,Male,50,Pune,2023-07-21,Newspaper Ad
CUST00392,Zashil Chhabra,Female,24,Ludhiana,2022-03-18,Newspaper Ad
CUST00393,Anmol Talwar,Male,63,Pune,2023-12-05,Direct Visit
CUST00394,Harita Subramaniam,Female,46,Patna,2020-04-24,Google Ads
CUST00395,Ekanta Chakraborty,Male,29,Agra,2021-07-15,Direct Visit
CUST00396,Nitara Date,Male,39,Thane,2022-07-29,Facebook
CUST00397,Om Arya,Female,65,Thane,2020-07-29,TV Ad
CUST00398,Upkaar Lanka,Male,22,Bengaluru,2020-11-14,Email Campaign
CUST00399,Banjeet Dave,Female,27,Kanpur,2022-04-27,Friend Referral
CUST00400,Jatin Bhat,Female,27,Bengaluru,2023-06-08,Newspaper Ad
CUST00401,Zayyan Maharaj,Female,27,Lucknow,2023-01-04,Facebook
CUST00402,Pallavi Rana,Female,39,Hyderabad,2020-02-25,Google Ads
CUST00403,Anjali Bir,Female,57,Chennai,2023-03-11,Google Ads
CUST00404,Ethan Dhawan,Female,42,Mumbai,2021-07-16,Friend Referral
CUST00405,Harinakshi Mahal,Male,42,Pimpri-Chinchwad,2021-09-29,Friend Referral
CUST00406,Gabriel Sur,Female,61,Patna,2023-03-24,Direct Visit
CUST00407,Vrinda Kade,Male,29,Patna,2023-06-04,Google Ads
CUST00408,Yutika Bahl,Male,51,Jaipur,2020-02-08,Facebook
CUST00409,Peter Bora,Male,18,Ludhiana,2020-07-07,Direct Visit
CUST00410,Shaurya Rao,Female,29,Visakhapatnam,2023-03-01,Friend Referral
CUST00411,Advaith Rastogi,Male,59,Ludhiana,2022-04-12,Instagram
CUST00412,Qabil Seshadri,Male,26,Visakhapatnam,2021-04-02,TV Ad
CUST00413,Damyanti Bhattacharyya,Male,39,Lucknow,2024-10-16,Email Campaign
CUST00414,Girish Saraf,Female,56,Bengaluru,2024-04-20,Facebook
CUST00415,Vasana Rai,Male,64,Indore,2023-02-06,Email Campaign
CUST00416,Ayushman Doctor,Male,36,Pimpri-Chinchwad,2024-12-14,Email Campaign
CUST00417,Gabriel Ganesh,Male,45,Thane,2020-01-03,Facebook
CUST00418,Faris Banik,Male,48,Delhi,2022-04-23,Instagram
CUST00419,Turvi Muni,Male,30,Nagpur,2020-11-26,Instagram
CUST00420,Ucchal Thaker,Male,27,Thane,2021-02-25,Friend Referral
CUST00421,Aadhya Chowdhury,Female,39,Pune,2021-07-05,Email Campaign
CUST00422,Vasudha Raghavan,Male,44,Kanpur,2024-04-09,Instagram
CUST00423,Ladli Vaidya,Male,44,Lucknow,2020-02-17,Google Ads
CUST00424,Simon Panchal,Male,28,Pune,2021-10-27,Friend Referral
CUST00425,Aashi Lanka,Male,22,Chennai,2021-08-31,Email Campaign
CUST00426,Mahika Vala,Female,30,Chennai,2022-01-25,Friend Referral
CUST00427,Rushil Venkatesh,Male,42,Lucknow,2020-07-04,Friend Referral
CUST00428,Aarnav Sarin,Female,48,Kolkata,2020-07-29,TV Ad
CUST00429,Adweta Deshpande,Female,55,Ludhiana,2024-01-09,Direct Visit
CUST00430,Kashvi Basak,Male,33,Mumbai,2023-02-15,Google Ads
CUST00431,Neha Sastry,Male,52,Kanpur,2020-04-13,Friend Referral
CUST00432,Anthony Gopal,Female,56,Hyderabad,2023-08-05,Google Ads
CUST00433,Zansi Thaman,Male,34,Visakhapatnam,2022-03-29,Facebook
CUST00434,Janaki Taneja,Female,43,Nagpur,2022-09-12,Newspaper Ad
CUST00435,Geetika Taneja,Female,32,Vadodara,2021-01-27,Google Ads
CUST00436,Deepa Babu,Male,21,Nagpur,2024-10-15,Google Ads
CUST00437,Isha Vasa,Female,23,Kolkata,2020-11-05,Newspaper Ad
CUST00438,Sanya Kapadia,Male,27,Indore,2020-08-14,Friend Referral
CUST00439,Kashvi Kumar,Male,54,Ludhiana,2023-05-18,Friend Referral
CUST00440,Laksh Subramaniam,Female,53,Bhopal,2023-11-28,Newspaper Ad
CUST00441,Ranveer Agate,Female,63,Chennai,2020-02-03,Google Ads
CUST00442,Rachana Swaminathan,Male,21,Kolkata,2022-05-25,Instagram
CUST00443,Vansha Sule,Male,54,Nagpur,2024-07-23,Instagram
CUST00444,Samesh Gill,Female,29,Indore,2024-12-15,Friend Referral
CUST00445,Kashish Suresh,Male,18,Vadodara,2024-07-28,Direct Visit
CUST00446,Upadhriti Mahal,Female,39,Jaipur,2021-06-28,Email Campaign
CUST00447,Aarna Issac,Male,33,Bhopal,2020-01-18,Instagram
CUST00448,Reyansh Naidu,Male,44,Nagpur,2023-12-30,Email Campaign
CUST00449,Kashvi Patla,Female,26,Pune,2022-10-26,Email Campaign
CUST00450,Gagan Sahota,Male,56,Delhi,2022-11-03,TV Ad
CUST00451,Falak Bandi,Female,24,Patna,2023-02-05,Newspaper Ad
CUST00452,Ati Panchal,Male,32,Ludhiana,2020-03-04,Newspaper Ad
CUST00453,Mugdha Butala,Female,54,Kanpur,2021-10-18,Newspaper Ad
CUST00454,Fitan Shankar,Female,48,Vadodara,2021-04-06,Facebook
CUST00455,Lucky Sahota,Female,55,Ludhiana,2022-02-01,Google Ads
CUST00456,Wyatt Sami,Female,58,Chennai,2021-05-13,Direct Visit
CUST00457,Indrajit Garg,Male,20,Ludhiana,2023-07-14,Instagram
CUST00458,Diya Seth,Male,20,Bhopal,2024-11-11,Email Campaign
CUST00459,Advik Mishra,Male,45,Ludhiana,2020-06-08,Instagram
CUST00460,Pushti Sule,Female,45,Ludhiana,2021-03-29,Google Ads
CUST00461,Dipta Rai,Male,37,Pune,2022-04-10,Instagram
CUST00462,Falguni Kade,Male,21,Nashik,2022-08-29,Newspaper Ad
CUST00463,Sanya Pandit,Male,48,Pimpri-Chinchwad,2023-09-08,Newspaper Ad
CUST00464,Qasim Jaggi,Male,24,Kolkata,2023-09-06,TV Ad
CUST00465,Bhanumati Karpe,Female,51,Ludhiana,2023-08-21,TV Ad
CUST00466,Harish Krishna,Female,18,Kanpur,2022-01-21,Instagram
CUST00467,Zarna Sant,Male,59,Vadodara,2024-11-21,Email Campaign
CUST00468,Rachita Tandon,Male,53,Ludhiana,2021-02-08,Instagram
CUST00469,Tristan Jaggi,Female,61,Patna,2023-06-17,Friend Referral
CUST00470,Naksh Vora,Female,24,Visakhapatnam,2021-09-08,Facebook
CUST00471,Nicholas Ramakrishnan,Male,25,Jaipur,2020-02-08,Email Campaign
CUST00472,Bahadurjit Badami,Male,27,Kanpur,2021-01-30,Email Campaign
CUST00473,Aarini Parmar,Male,59,Pimpri-Chinchwad,2022-09-27,Facebook
CUST00474,Krishna Raju,Male,20,Jaipur,2024-06-23,Friend Referral
CUST00475,Mitali Nadkarni,Male,43,Jaipur,2024-11-21,Instagram
CUST00476,Pushti Brahmbhatt,Female,54,Patna,2021-06-01,Newspaper Ad
CUST00477,Wridesh Prashad,Male,46,Hyderabad,2024-10-24,Facebook
CUST00478,Suhani Dubey,Female,52,Visakhapatnam,2023-02-26,Friend Referral
CUST00479,Ishani Hora,Male,44,Nagpur,2024-10-17,TV Ad
CUST00480,Sarthak Kadakia,Female,56,Mumbai,2020-08-23,Direct Visit
CUST00481,Faraj Dewan,Male,34,Thane,2020-06-18,Facebook
CUST00482,Pallavi Kunda,Female,61,Nagpur,2020-03-31,Newspaper Ad
CUST00483,Widisha Mitra,Male,59,Ghaziabad,2021-04-26,Direct Visit
CUST00484,Kabir Kaul,Male,31,Agra,2021-01-09,Direct Visit
CUST00485,Anusha Hari,Male,21,Bengaluru,2020-04-28,Newspaper Ad
CUST00486,Ekbal Dhingra,Female,37,Pune,2021-10-19,Friend Referral
CUST00487,Udant Rao,Male,31,Jaipur,2021-05-10,TV Ad
CUST00488,Lakshit Choudhury,Female,40,Hyderabad,2023-06-23,Email Campaign
CUST00489,Ekanta Mistry,Male,23,Vadodara,2023-03-29,Newspaper Ad
CUST00490,Neha Karpe,Male,23,Ludhiana,2023-11-01,Google Ads
CUST00491,Shivani Nori,Male,61,Lucknow,2020-12-26,TV Ad
CUST00492,Charan Kapadia,Female,44,Kanpur,2023-07-05,Friend Referral
CUST00493,Vrinda Sathe,Female,20,Patna,2020-01-03,Direct Visit
CUST00494,Nitara Venkatesh,Male,56,Jaipur,2020-09-14,Friend Referral
CUST00495,Divya Ghose,Male,46,Delhi,2020-04-23,Facebook
CUST00496,Harini Sama,Female,25,Mumbai,2022-04-15,Instagram
CUST00497,Zansi Ramesh,Female,27,Ghaziabad,2022-09-07,TV Ad
CUST00498,Aahana Sami,Male,45,Pune,2020-11-13,Email Campaign
CUST00499,Harinakshi Chakraborty,Female,20,Indore,2021-02-02,Instagram
CUST00500,Hemangini Patla,Female,31,Mumbai,2024-11-08,Direct Visit
CUST00501,Udyati Sodhi,Female,57,Bengaluru,2021-01-01,Email Campaign
CUST00502,Nathaniel Nazareth,Male,25,Nashik,2024-09-26,Direct Visit
CUST00503,George Thakkar,Female,64,Chennai,2022-08-16,Instagram
CUST00504,Aditya Nath,Male,62,Nagpur,2020-07-27,Email Campaign
CUST00505,Vincent Deep,Female,40,Ludhiana,2021-09-18,Facebook
CUST00506,Wridesh Uppal,Male,29,Jaipur,2022-05-12,Google Ads
CUST00507,Mitali Wadhwa,Male,18,Delhi,2024-12-25,Google Ads
CUST00508,Turvi Nagarajan,Female,18,Nagpur,2021-07-22,Direct Visit
CUST00509,Amaira Salvi,Male,64,Ghaziabad,2023-10-29,Newspaper Ad
CUST00510,George Sur,Male,51,Nagpur,2023-11-27,Google Ads
CUST00511,Charan Mane,Male,26,Ghaziabad,2020-05-14,Direct Visit
CUST00512,Vedika Soman,Female,45,Lucknow,2022-02-09,Google Ads
CUST00513,Indali Batra,Male,50,Delhi,2022-06-06,TV Ad
CUST00514,Vansha Pal,Male,63,Kanpur,2021-10-10,Instagram
CUST00515,Indali Deo,Female,48,Ghaziabad,2023-04-27,Newspaper Ad
CUST00516,Kashvi Raj,Female,52,Delhi,2024-06-13,Newspaper Ad
CUST00517,Saumya Rama,Female,35,Chennai,2020-08-20,Email Campaign
CUST00518,Janani Sheth,Male,26,Delhi,2023-11-13,Email Campaign
CUST00519,Warda Korpal,Female,52,Patna,2024-06-12,Direct Visit
CUST00520,Yauvani Bhattacharyya,Male,36,Lucknow,2021-09-28,Friend Referral
CUST00521,Meghana Ahluwalia,Male,31,Nashik,2023-02-26,Newspaper Ad
CUST00522,Agastya Sankaran,Male,23,Chennai,2021-03-15,Friend Referral
CUST00523,Amrita Gole,Male,18,Bhopal,2023-01-26,Facebook
CUST00524,Aashi Shroff,Female,34,Jaipur,2024-04-04,Facebook
CUST00525,Finn Chopra,Female,42,Mumbai,2020-07-29,Email Campaign
CUST00526,Andrew Sant,Female,21,Nashik,2021-02-15,Friend Referral
CUST00527,Janaki Singhal,Male,27,Agra,2021-07-19,Facebook
CUST00528,Aarna Kota,Female,62,Indore,2023-09-13,TV Ad
CUST00529,Chandran Jaggi,Female,44,Bhopal,2021-03-31,Direct Visit
CUST00530,Bhavya Bhardwaj,Female,27,Nashik,2023-03-10,TV Ad
CUST00531,Pranav Pall,Female,60,Indore,2021-01-30,Email Campaign
CUST00532,Jagat Ghosh,Female,53,Kanpur,2023-02-24,TV Ad
CUST00533,Zayan Bhatia,Female,54,Agra,2024-03-31,Email Campaign
CUST00534,Kavya Pillay,Male,46,Chennai,2024-12-20,Email Campaign
CUST00535,Lopa Kohli,Male,22,Chennai,2024-10-19,TV Ad
CUST00536,Ganga Butala,Male,31,Indore,2020-01-06,Friend Referral
CUST00537,Pooja Bera,Female,61,Kanpur,2024-06-25,Friend Referral
CUST00538,Zaitra Chopra,Male,19,Jaipur,2023-10-04,Newspaper Ad
CUST00539,Dakshesh Dayal,Male,47,Kanpur,2022-11-06,Friend Referral
CUST00540,Veda Ben,Female,40,Visakhapatnam,2021-08-01,Instagram
CUST00541,Hemangini Swamy,Male,58,Nashik,2024-11-16,Facebook
CUST00542,Michael Rajagopalan,Female,38,Nashik,2020-09-07,Facebook
CUST00543,Sai Saran,Female,23,Nashik,2020-06-24,Direct Visit
CUST00544,Bina Sarkar,Female,42,Agra,2024-02-28,Google Ads
CUST00545,Brinda Narayan,Male,48,Patna,2023-10-21,Direct Visit
CUST00546,Raagini Bhandari,Female,21,Agra,2022-05-07,Instagram
CUST00547,Meera Yadav,Male,53,Nagpur,2024-04-08,Email Campaign
CUST00548,Ranbir Zacharia,Female,43,Mumbai,2021-11-11,Newspaper Ad
CUST00549,Watika Raj,Male,58,Ghaziabad,2024-12-19,Instagram
CUST00550,Vaishnavi Buch,Female,22,Thane,2020-07-10,Email Campaign
CUST00551,Maanas Bal,Female,26,Jaipur,2021-07-01,Facebook
CUST00552,Dakshesh Chawla,Male,60,Chennai,2024-08-30,Email Campaign
CUST00553,Chandran Karpe,Female,58,Agra,2021-01-06,Newspaper Ad
CUST00554,Tanish Hans,Male,46,Agra,2023-01-31,Direct Visit
CUST00555,Madhavi Handa,Female,48,Chennai,2024-05-23,Email Campaign
CUST00556,Vrishti Bala,Male,42,Kanpur,2020-11-28,Google Ads
CUST00557,Yashica Biswas,Male,35,Kanpur,2022-02-17,TV Ad
CUST00558,Tanvi Chakraborty,Female,46,Pune,2022-08-09,Google Ads
CUST00559,Mugdha Rana,Male,40,Chennai,2023-08-26,Google Ads
CUST00560,Ekalinga Lala,Male,27,Nashik,2023-08-08,Facebook
CUST00561,Irya Raju,Male,57,Nagpur,2024-03-19,Friend Referral
CUST00562,Fiyaz Mangat,Female,61,Nashik,2022-08-24,Facebook
CUST00563,Upasna Arora,Female,26,Delhi,2020-06-28,Instagram
CUST00564,Zinal Raj,Male,33,Delhi,2024-06-28,Friend Referral
CUST00565,Oliver Srinivasan,Female,23,Delhi,2020-08-15,Newspaper Ad
CUST00566,Zayyan Dhingra,Male,37,Patna,2020-01-07,Google Ads
CUST00567,Maanas Ghose,Female,52,Jaipur,2020-08-30,Friend Referral
CUST00568,Ekani Samra,Female,32,Vadodara,2020-09-26,TV Ad
CUST00569,Benjamin Dhawan,Female,41,Nashik,2024-03-10,Email Campaign
CUST00570,Bhavini Gokhale,Female,65,Agra,2021-05-05,Google Ads
CUST00571,Balvan Sami,Male,44,Thane,2024-03-16,TV Ad
CUST00572,Hemal Sridhar,Female,60,Visakhapatnam,2020-11-05,Newspaper Ad
CUST00573,Barkha Hayre,Male,53,Mumbai,2022-05-26,Instagram
CUST00574,Baghyawati Ray,Male,48,Indore,2022-01-01,Facebook
CUST00575,Nisha Nath,Female,60,Bengaluru,2021-10-29,Google Ads
CUST00576,Fariq Tandon,Male,52,Ahmedabad,2024-07-11,Friend Referral
CUST00577,Radha Divan,Male,56,Hyderabad,2022-11-24,Newspaper Ad
CUST00578,Eta Saran,Female,40,Mumbai,2023-09-20,Email Campaign
CUST00579,Parth Jhaveri,Male,32,Pune,2023-05-14,Instagram
CUST00580,Prisha Krish,Female,18,Vadodara,2023-12-10,Newspaper Ad
CUST00581,Mitali Babu,Female,49,Nashik,2023-04-16,Direct Visit
CUST00582,Robert Chacko,Female,62,Nagpur,2023-05-07,TV Ad
CUST00583,Yagnesh Rai,Male,20,Lucknow,2021-11-11,Email Campaign
CUST00584,Adweta Agate,Male,54,Mumbai,2023-05-29,TV Ad
CUST00585,Damini Mannan,Male,35,Nashik,2023-02-24,Google Ads
CUST00586,Indrajit Solanki,Male,60,Thane,2023-04-01,Facebook
CUST00587,Christopher Nagar,Female,49,Kanpur,2021-01-28,Instagram
CUST00588,Jack Venkatesh,Male,19,Hyderabad,2023-04-15,Google Ads
CUST00589,Rachana Pandey,Female,56,Nagpur,2023-01-19,Direct Visit
CUST00590,Mohini Khalsa,Female,58,Patna,2020-06-11,Friend Referral
CUST00591,Jacob Bhargava,Male,49,Pimpri-Chinchwad,2024-07-04,Google Ads
CUST00592,Zayyan Morar,Female,27,Nashik,2023-04-22,Facebook
CUST00593,Aashi Sidhu,Male,60,Jaipur,2020-01-29,Google Ads
CUST00594,Urvi Kumar,Male,39,Bhopal,2021-04-14,TV Ad
CUST00595,Jeremiah Sunder,Male,19,Agra,2021-12-23,Google Ads
CUST00596,Rayaan Grover,Female,20,Kanpur,2024-12-09,Email Campaign
CUST00597,Bakhshi Sem,Female,45,Ghaziabad,2024-11-09,Instagram
CUST00598,Libni Sahota,Male,53,Kanpur,2020-12-27,Newspaper Ad
CUST00599,Oliver Sami,Male,65,Bengaluru,2023-04-10,TV Ad
CUST00600,Lucky Dada,Female,53,Vadodara,2022-11-26,Newspaper Ad
CUST00601,Yuvraj Amble,Female,38,Lucknow,2020-05-19,Instagram
CUST00602,Yashica Uppal,Female,48,Agra,2020-06-06,TV Ad
CUST00603,Charles Sibal,Female,25,Patna,2021-08-14,Email Campaign
CUST00604,Divya Bhatnagar,Male,18,Pune,2024-04-06,TV Ad
CUST00605,Mitali Bobal,Male,46,Vadodara,2020-04-30,Friend Referral
CUST00606,Vansha Bava,Male,63,Lucknow,2022-05-30,TV Ad
CUST00607,Hemang Thaker,Female,48,Vadodara,2023-05-01,Email Campaign
CUST00608,Charan Bhatti,Female,44,Delhi,2022-05-12,Facebook
CUST00609,Mahika Puri,Female,45,Jaipur,2021-11-12,Google Ads
CUST00610,Anya Suri,Male,32,Pune,2023-06-12,Friend Referral
CUST00611,Tanay Sahota,Female,43,Indore,2022-05-28,Facebook
CUST00612,Yashvi Oza,Male,25,Kanpur,2022-11-19,Direct Visit
CUST00613,Zayan Vohra,Female,38,Lucknow,2024-09-10,Google Ads
CUST00614,Brinda Parikh,Male,58,Hyderabad,2024-08-26,Google Ads
CUST00615,Yashica Kamdar,Male,31,Nashik,2021-01-23,Newspaper Ad
CUST00616,Nicholas Chad,Female,49,Ghaziabad,2021-06-05,Facebook
CUST00617,Manan Dixit,Male,54,Ludhiana,2022-02-12,Facebook
CUST00618,Saksham Prabhakar,Female,64,Bengaluru,2024-08-06,Friend Referral
CUST00619,Faras Kaul,Female,27,Nagpur,2020-11-22,Facebook
CUST00620,Onveer Sampath,Male,54,Thane,2020-11-07,Google Ads
CUST00621,Adya Dani,Male,44,Visakhapatnam,2022-04-03,Direct Visit
CUST00622,Eiravati Tiwari,Male,21,Pune,2024-10-02,Google Ads
CUST00623,Yashawini Chowdhury,Female,24,Visakhapatnam,2020-12-14,Google Ads
CUST00624,Yadavi Mander,Female,50,Visakhapatnam,2022-06-08,Friend Referral
CUST00625,Hemani Chadha,Female,21,Mumbai,2024-09-04,Email Campaign
CUST00626,Balendra Jayaraman,Female,63,Hyderabad,2020-03-22,Email Campaign
CUST00627,Rachit Bawa,Male,62,Bhopal,2020-10-28,Email Campaign
CUST00628,Yochana Dasgupta,Female,62,Pune,2022-07-24,Instagram
CUST00629,Jasmit Viswanathan,Female,35,Agra,2021-07-04,Instagram
CUST00630,Raghav Sarma,Male,24,Vadodara,2022-08-01,Newspaper Ad
CUST00631,Dipta Warrior,Male,26,Bhopal,2024-09-28,Google Ads
CUST00632,Garima Mukherjee,Female,18,Indore,2023-05-15,Instagram
CUST00633,Fariq Bajwa,Female,60,Kolkata,2023-04-08,TV Ad
CUST00634,Aadi Kashyap,Female,52,Jaipur,2023-04-30,Friend Referral
CUST00635,Damyanti Dara,Male,50,Nashik,2021-07-05,Newspaper Ad
CUST00636,Girish Mukherjee,Female,23,Nashik,2020-02-11,Google Ads
CUST00637,Maya Batra,Male,60,Bhopal,2023-03-16,Newspaper Ad
CUST00638,Tanish Sanghvi,Male,58,Pune,2024-03-31,Facebook
CUST00639,Aishani Char,Female,47,Bengaluru,2021-08-07,Email Campaign
CUST00640,Qasim Borde,Male,44,Vadodara,2023-09-18,Instagram
CUST00641,Abhiram Rastogi,Male,34,Nashik,2023-02-08,Friend Referral
CUST00642,Gautam Iyengar,Female,32,Thane,2020-11-05,Google Ads
CUST00643,Ranveer Dugar,Female,38,Chennai,2021-01-01,Friend Referral
CUST00644,Krish Pandya,Male,37,Agra,2023-11-10,Friend Referral
CUST00645,Vasana Issac,Male,34,Mumbai,2024-04-24,Google Ads
CUST00646,Xalak Mukherjee,Male,62,Ghaziabad,2024-03-03,Instagram
CUST00647,Nachiket Rout,Male,59,Vadodara,2023-07-09,Google Ads
CUST00648,Akshay Subramaniam,Male,51,Kolkata,2024-12-04,Newspaper Ad
CUST00649,Tanish Pall,Male,42,Delhi,2021-02-04,Instagram
CUST00650,Zinal Sule,Male,51,Kolkata,2023-12-12,Instagram
CUST00651,Lohit Roy,Male,58,Visakhapatnam,2024-08-19,Direct Visit
CUST00652,Lucky Kumer,Male,63,Chennai,2022-12-21,Instagram
CUST00653,Vamakshi Sood,Female,25,Thane,2023-04-01,Instagram
CUST00654,Warjas Vasa,Female,36,Ludhiana,2023-03-14,Friend Referral
CUST00655,Nicholas Dalal,Female,43,Vadodara,2020-04-18,Facebook
CUST00656,Manya Bir,Female,62,Lucknow,2024-12-08,Instagram
CUST00657,Anjali Khalsa,Male,28,Nashik,2023-08-14,Google Ads
CUST00658,Nitara Gokhale,Male,61,Mumbai,2020-11-27,Newspaper Ad
CUST00659,Kai Kakar,Female,45,Delhi,2024-06-22,Instagram
CUST00660,Aradhana Grewal,Male,58,Vadodara,2020-10-24,Newspaper Ad
CUST00661,Lakshmi Trivedi,Female,36,Vadodara,2022-04-24,Google Ads
CUST00662,Shivani Oza,Female,25,Nashik,2024-06-06,Google Ads
CUST00663,Chatresh Ravel,Female,57,Ghaziabad,2024-12-02,Friend Referral
CUST00664,Lakshmi Nayak,Female,25,Ludhiana,2021-05-30,Newspaper Ad
CUST00665,Krishna Mitter,Male,38,Nagpur,2023-06-30,Facebook
CUST00666,Neelima Doctor,Male,33,Patna,2021-05-07,Google Ads
CUST00667,Hitesh Ramaswamy,Male,28,Nashik,2023-05-02,TV Ad
CUST00668,Timothy Munshi,Female,25,Indore,2024-10-07,Friend Referral
CUST00669,Aarush Nayak,Male,32,Kanpur,2021-12-15,Google Ads
CUST00670,Aarna Sanghvi,Male,56,Indore,2020-08-10,Google Ads
CUST00671,Radha Mody,Male,29,Bhopal,2024-04-27,Newspaper Ad
CUST00672,Ojasvi Dara,Female,58,Delhi,2023-01-29,TV Ad
CUST00673,Zayan Goda,Male,40,Nagpur,2021-10-17,TV Ad
CUST00674,Fiyaz Saxena,Female,30,Indore,2022-04-24,Direct Visit
CUST00675,Upadhriti Tripathi,Female,40,Thane,2023-12-25,Friend Referral
CUST00676,Jagdish Borah,Male,36,Vadodara,2023-05-31,Facebook
CUST00677,Waida Shroff,Female,58,Indore,2023-12-29,Google Ads
CUST00678,Teerth Chahal,Male,65,Kolkata,2022-09-21,Instagram
CUST00679,Jairaj Pandya,Female,51,Pune,2020-08-13,Instagram
CUST00680,Ishani Kapur,Female,52,Ludhiana,2020-04-20,Google Ads
CUST00681,Akshay Dash,Female,34,Kolkata,2022-09-16,TV Ad
CUST00682,Henry Bobal,Male,51,Nagpur,2021-12-12,Newspaper Ad
CUST00683,Isaiah Raj,Male,52,Agra,2021-12-25,Direct Visit
CUST00684,Hemal Chad,Male,58,Patna,2024-03-24,Google Ads
CUST00685,Indrajit Toor,Female,57,Ahmedabad,2024-04-10,Friend Referral
CUST00686,Balendra Venkatesh,Female,54,Mumbai,2023-09-04,Email Campaign
CUST00687,Janani Ganguly,Male,45,Pune,2024-01-03,Google Ads
CUST00688,Alka Pau,Male,22,Hyderabad,2023-11-15,Direct Visit
CUST00689,Abha Bhat,Male,48,Ludhiana,2021-06-01,Instagram
CUST00690,Yatan Khalsa,Male,43,Thane,2020-05-08,Facebook
CUST00691,Balhaar Mangal,Female,33,Thane,2022-08-04,Instagram
CUST00692,Yashica Tara,Male,65,Patna,2023-06-28,Facebook
CUST00693,Saanvi Khurana,Male,23,Visakhapatnam,2023-09-14,Email Campaign
CUST00694,Matthew Rai,Male,55,Kanpur,2020-08-11,TV Ad
CUST00695,Chandran Bir,Male,27,Pune,2020-07-20,Direct Visit
CUST00696,Lipika Dhar,Female,62,Lucknow,2024-08-04,Instagram
CUST00697,Bina Parmer,Female,53,Bhopal,2021-02-06,TV Ad
CUST00698,Ronith Om,Male,23,Patna,2021-02-18,Google Ads
CUST00699,Omaja Chaudhry,Female,32,Bhopal,2021-03-06,Friend Referral
CUST00700,Manya Bose,Female,49,Bhopal,2021-03-14,Newspaper Ad
CUST00701,Saanvi Hari,Male,46,Mumbai,2021-02-19,Email Campaign
CUST00702,Jackson Mohanty,Male,43,Mumbai,2023-08-01,Friend Referral
CUST00703,Frederick De,Female,20,Lucknow,2020-09-27,Newspaper Ad
